YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2010-04-24,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.146,1,0.305,1,0.407,51,0.14,0
2010-04-24,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.146,1,0.305,1,0.408,51,0.14,0
2010-04-24,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.146,1,0.305,1,0.409,51,0.14,0
2010-04-24,5:00,88.1,69.0,24,732,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,5,25,27,28,4,25,5,10,27,16,4,10,-9900,99,-9900,99,-9900,99,0.9,51,0.146,1,0.120,1,0.410,51,0.14,0
2010-04-24,6:00,82.1,78.4,186,1351,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,79,25,294,28,38,25,79,10,294,16,38,10,-9900,99,-9900,99,-9900,99,0.9,3,0.146,1,0.120,1,0.410,51,0.14,0
2010-04-24,7:00,73.7,90.7,379,1351,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,214,25,545,28,61,25,214,10,545,16,61,10,-9900,99,-9900,99,-9900,99,0.9,51,0.146,1,0.120,1,0.411,51,0.14,0
2010-04-24,8:00,65.3,103.5,563,1351,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,327,25,483,28,126,25,367,10,687,16,81,10,-9900,99,-9900,99,-9900,99,0.9,51,0.146,1,0.120,1,0.412,51,0.14,0
2010-04-24,9:00,57.4,117.5,727,1351,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,275,25,133,28,203,25,513,10,770,16,98,10,-9900,99,-9900,99,-9900,99,0.9,3,0.146,1,0.120,1,0.413,51,0.14,0
2010-04-24,10:00,50.5,133.5,858,1351,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,301,25,144,28,210,25,631,10,818,16,111,10,-9900,99,-9900,99,-9900,99,0.9,51,0.146,1,0.120,1,0.414,51,0.14,0
2010-04-24,11:00,45.4,152.0,948,1351,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,199,25,0,28,199,25,713,10,846,16,119,10,-9900,99,-9900,99,-9900,99,0.9,51,0.146,1,0.120,1,0.415,51,0.14,0
2010-04-24,12:00,42.8,172.7,990,1351,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,331,25,50,28,294,25,752,10,857,16,123,10,-9900,99,-9900,99,-9900,99,0.9,3,0.146,1,0.120,1,0.416,51,0.14,0
2010-04-24,13:00,43.3,194.1,983,1351,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,363,25,59,28,320,25,744,10,855,16,122,10,-9900,99,-9900,99,-9900,99,0.9,51,0.146,1,0.120,1,0.416,51,0.14,0
2010-04-24,14:00,46.8,214.2,925,1351,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,369,25,106,28,297,25,691,10,838,16,117,10,-9900,99,-9900,99,-9900,99,0.9,51,0.146,1,0.120,1,0.417,51,0.14,0
2010-04-24,15:00,52.5,231.9,821,1351,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,168,25,0,28,168,25,597,10,804,16,108,10,-9900,99,-9900,99,-9900,99,0.9,3,0.146,1,0.120,1,0.418,51,0.14,0
2010-04-24,16:00,59.8,247.2,679,1351,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,132,25,0,28,132,25,469,10,746,16,94,10,-9900,99,-9900,99,-9900,99,0.9,51,0.146,1,0.120,1,0.419,51,0.14,0
2010-04-24,17:00,67.9,260.8,508,1351,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,190,25,250,28,96,25,320,10,650,16,75,10,-9900,99,-9900,99,-9900,99,0.9,51,0.146,1,0.120,1,0.420,51,0.14,0
2010-04-24,18:00,76.3,273.3,320,1351,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,134,25,119,28,106,25,169,10,482,16,54,10,-9900,99,-9900,99,-9900,99,0.9,3,0.146,1,0.120,1,0.421,51,0.14,0
2010-04-24,19:00,84.5,285.5,130,1351,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,36,25,95,28,27,25,47,10,192,16,28,10,-9900,99,-9900,99,-9900,99,0.9,51,0.146,1,0.120,1,0.422,51,0.14,0
2010-04-24,20:00,89.2,293.1,5,326,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,25,4,28,0,25,0,10,6,16,0,10,-9900,99,-9900,99,-9900,99,0.9,51,0.146,1,0.120,1,0.423,51,0.14,0
2010-04-24,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.146,1,0.120,1,0.424,51,0.14,0
2010-04-24,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.146,1,0.120,1,0.424,51,0.14,0
2010-04-24,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.146,1,0.120,1,0.425,51,0.14,0
2010-04-24,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.146,1,0.120,1,0.426,51,0.14,0
2010-04-25,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.147,1,0.120,1,0.427,2,0.14,0
2010-04-25,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.147,1,0.120,1,0.425,51,0.14,0
2010-04-25,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.147,1,0.120,1,0.424,51,0.14,0
2010-04-25,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,51,0.147,1,0.120,1,0.422,51,0.14,0
2010-04-25,5:00,88.0,68.7,27,776,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,3,25,0,28,3,25,5,10,4,16,5,10,-9900,99,-9900,99,-9900,99,1.1,51,0.147,1,0.229,1,0.420,51,0.14,0
2010-04-25,6:00,81.8,78.3,193,1350,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,36,25,0,28,36,25,69,10,145,16,49,10,-9900,99,-9900,99,-9900,99,1.2,3,0.147,1,0.229,1,0.419,51,0.14,0
2010-04-25,7:00,73.4,90.5,385,1350,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,63,25,0,28,63,25,191,10,372,16,85,10,-9900,99,-9900,99,-9900,99,1.3,51,0.147,1,0.229,1,0.417,51,0.14,0
2010-04-25,8:00,65.0,103.3,569,1350,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,96,25,0,28,96,25,339,10,525,16,118,10,-9900,99,-9900,99,-9900,99,1.4,51,0.147,1,0.229,1,0.415,51,0.14,0
2010-04-25,9:00,57.1,117.4,732,1350,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,161,25,52,28,132,25,482,10,620,16,146,10,-9900,99,-9900,99,-9900,99,1.4,3,0.147,1,0.229,1,0.414,51,0.14,0
2010-04-25,10:00,50.2,133.4,863,1350,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,254,25,1,28,253,25,600,10,680,16,166,10,-9900,99,-9900,99,-9900,99,1.5,51,0.147,1,0.229,1,0.412,51,0.14,0
2010-04-25,11:00,45.1,151.9,953,1350,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,554,25,407,28,267,25,682,10,713,16,179,10,-9900,99,-9900,99,-9900,99,1.5,51,0.147,1,0.229,1,0.410,51,0.14,0
2010-04-25,12:00,42.5,172.7,995,1350,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,509,25,266,28,313,25,721,10,727,16,185,10,-9900,99,-9900,99,-9900,99,1.5,3,0.147,1,0.229,1,0.409,51,0.14,0
2010-04-25,13:00,43.0,194.2,987,1350,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,537,25,390,28,251,25,713,10,724,16,184,10,-9900,99,-9900,99,-9900,99,1.6,51,0.147,1,0.229,1,0.407,51,0.14,0
2010-04-25,14:00,46.5,214.4,929,1350,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,523,25,471,28,199,25,660,10,704,16,176,10,-9900,99,-9900,99,-9900,99,1.6,51,0.147,1,0.229,1,0.405,51,0.14,0
2010-04-25,15:00,52.3,232.1,826,1350,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,486,25,495,28,184,25,566,10,663,16,160,10,-9900,99,-9900,99,-9900,99,1.6,3,0.147,1,0.229,1,0.404,51,0.14,0
2010-04-25,16:00,59.5,247.4,684,1350,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,377,25,417,28,165,25,438,10,593,16,138,10,-9900,99,-9900,99,-9900,99,1.6,51,0.147,1,0.229,1,0.402,51,0.14,0
2010-04-25,17:00,67.6,261.0,513,1350,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,175,25,162,28,114,25,291,10,481,16,108,10,-9900,99,-9900,99,-9900,99,1.6,51,0.147,1,0.229,1,0.400,51,0.14,0
2010-04-25,18:00,76.0,273.6,326,1350,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,122,25,195,28,75,25,148,10,306,16,75,10,-9900,99,-9900,99,-9900,99,1.7,3,0.147,1,0.229,1,0.399,51,0.14,0
2010-04-25,19:00,84.3,285.8,135,1350,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,36,25,16,28,34,25,42,10,73,16,34,10,-9900,99,-9900,99,-9900,99,1.7,51,0.147,1,0.229,1,0.397,51,0.14,0
2010-04-25,20:00,89.1,293.6,6,371,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,25,0,28,0,25,0,10,0,16,0,10,-9900,99,-9900,99,-9900,99,1.7,51,0.147,1,0.229,1,0.395,51,0.14,0
2010-04-25,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,3,0.147,1,0.229,1,0.394,51,0.14,0
2010-04-25,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.147,1,0.229,1,0.392,51,0.14,0
2010-04-25,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.147,1,0.229,1,0.390,51,0.14,0
2010-04-25,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,3,0.147,1,0.229,1,0.389,51,0.14,0
2010-04-26,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.147,1,0.229,1,0.387,2,0.14,0
2010-04-26,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.147,1,0.229,1,0.388,51,0.14,0
2010-04-26,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,3,0.147,1,0.229,1,0.389,51,0.14,0
2010-04-26,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.147,1,0.229,1,0.389,51,0.14,0
2010-04-26,5:00,87.8,68.4,31,821,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,4,25,0,28,4,25,6,10,8,16,6,10,-9900,99,-9900,99,-9900,99,1.7,51,0.147,1,0.198,1,0.390,51,0.14,0
2010-04-26,6:00,81.5,78.1,200,1349,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,36,25,0,28,36,25,76,10,186,16,48,10,-9900,99,-9900,99,-9900,99,1.7,3,0.147,1,0.198,1,0.391,51,0.14,0
2010-04-26,7:00,73.1,90.4,391,1349,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,59,25,0,28,59,25,202,10,417,16,81,10,-9900,99,-9900,99,-9900,99,1.7,51,0.147,1,0.198,1,0.392,51,0.14,0
2010-04-26,8:00,64.8,103.2,575,1349,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,99,25,0,28,99,25,351,10,565,16,110,10,-9900,99,-9900,99,-9900,99,1.7,51,0.147,1,0.198,1,0.392,51,0.14,0
2010-04-26,9:00,56.8,117.2,738,1349,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,140,25,0,28,140,25,493,10,656,16,134,10,-9900,99,-9900,99,-9900,99,1.7,3,0.147,1,0.198,1,0.393,51,0.14,0
2010-04-26,10:00,49.9,133.3,868,1349,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,173,25,0,28,173,25,611,10,712,16,152,10,-9900,99,-9900,99,-9900,99,1.7,51,0.147,1,0.198,1,0.394,51,0.14,0
2010-04-26,11:00,44.8,151.9,958,1349,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,196,25,0,28,196,25,692,10,744,16,163,10,-9900,99,-9900,99,-9900,99,1.7,51,0.147,1,0.198,1,0.395,51,0.14,0
2010-04-26,12:00,42.2,172.7,1000,1349,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,207,25,0,28,207,25,730,10,758,16,169,10,-9900,99,-9900,99,-9900,99,1.7,3,0.147,1,0.198,1,0.395,51,0.14,0
2010-04-26,13:00,42.7,194.3,992,1349,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,205,25,0,28,205,25,723,10,756,16,168,10,-9900,99,-9900,99,-9900,99,1.7,51,0.147,1,0.198,1,0.396,51,0.14,0
2010-04-26,14:00,46.2,214.6,934,1349,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,487,25,288,28,288,25,671,10,737,16,160,10,-9900,99,-9900,99,-9900,99,1.7,51,0.147,1,0.198,1,0.397,51,0.14,0
2010-04-26,15:00,52.0,232.3,831,1349,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,555,25,587,28,193,25,577,10,699,16,147,10,-9900,99,-9900,99,-9900,99,1.6,3,0.147,1,0.198,1,0.398,51,0.14,0
2010-04-26,16:00,59.3,247.7,689,1349,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,209,25,179,28,118,25,450,10,633,16,127,10,-9900,99,-9900,99,-9900,99,1.6,51,0.147,1,0.198,1,0.398,51,0.14,0
2010-04-26,17:00,67.4,261.2,518,1349,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,85,25,0,28,85,25,303,10,527,16,101,10,-9900,99,-9900,99,-9900,99,1.6,51,0.147,1,0.198,1,0.399,51,0.14,0
2010-04-26,18:00,75.8,273.8,331,1349,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,138,25,196,28,90,25,158,10,355,16,71,10,-9900,99,-9900,99,-9900,99,1.6,3,0.147,1,0.198,1,0.400,51,0.14,0
2010-04-26,19:00,84.0,286.0,141,1349,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,26,25,0,28,26,25,46,10,104,16,35,10,-9900,99,-9900,99,-9900,99,1.6,51,0.147,1,0.198,1,0.401,51,0.14,0
2010-04-26,20:00,89.0,294.0,7,416,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,1,25,0,28,1,25,1,10,1,16,1,10,-9900,99,-9900,99,-9900,99,1.6,51,0.147,1,0.198,1,0.401,51,0.14,0
